Order_ID,Product_ID,Customer_ID,Employee_ID,Date,Quantity,Unit_Price,Discount
O008749,P0043,C00140,E051,2022-04-23,1,51506,0.12
O008750,P0116,C00930,E009,2022-09-03,5,10868,0.23
O008751,P0064,C00241,E021,2023-10-25,3,70604,0.1
O008752,P0024,C00824,E020,2022-05-14,2,55849,0.22
O008753,P0093,C00620,E022,2024-03-27,5,73480,0.18
O008754,P0037,C01457,E025,2024-01-29,5,114499,0.05
O008755,P0009,C00576,E030,2023-10-25,5,68125,0.09
O008756,P0004,C01064,E043,2022-01-24,3,87690,0.17
O008757,P0081,C00135,E005,2024-06-29,4,72286,0.06
O008758,P0040,C00572,E004,2022-03-03,2,99114,0.12
O008759,P0034,C01043,E039,2022-09-19,2,39199,0.08
O008760,P0030,C00905,E039,2024-04-25,2,56217,0.1
O008761,P0007,C00587,E020,2023-07-06,4,105998,0.25
O008762,P0059,C00240,E008,2023-07-06,5,12964,0.1
O008763,P0068,C00346,E048,2023-05-17,4,87491,0.06
O008764,P0106,C00913,E030,2022-10-23,5,57738,0.11
O008765,P0067,C00598,E024,2023-12-19,2,63661,0.22
O008766,P0089,C00497,E042,2023-10-12,1,86963,0.13
O008767,P0103,C01065,E007,2022-11-22,4,67947,0.08
O008768,P0037,C00248,E053,2022-08-07,3,39344,0.16
O008769,P0112,C01297,E023,2022-12-18,4,81272,0.11
O008770,P0104,C00062,E047,2023-04-17,5,105719,0.18
O008771,P0061,C00906,E042,2022-02-26,3,85694,0.16
O008772,P0044,C00432,E002,2022-01-21,1,66561,0.05
O008773,P0100,C00537,E007,2022-06-04,4,25555,0.24
O008774,P0076,C00360,E007,2023-10-16,2,78327,0.16
O008775,P0046,C00783,E029,2023-12-09,2,36860,0.01
O008776,P0047,C00701,E051,2023-10-24,2,45797,0.21
O008777,P0014,C01021,E031,2022-10-23,5,49559,0.11
O008778,P0020,C01332,E026,2022-11-12,2,102522,0.22
O008779,P0035,C00443,E029,2022-11-12,2,69228,0.19
O008780,P0101,C00316,E002,2022-07-09,2,9722,0.07
O008781,P0001,C00857,E019,2024-07-15,5,56191,0.01
O008782,P0021,C00771,E022,2022-06-10,1,111609,0.22
O008783,P0014,C01484,E018,2023-06-10,4,57968,0.01
O008784,P0053,C00925,E015,2023-03-26,2,52012,0.01
O008785,P0074,C00489,E011,2024-09-24,1,99306,0.14
O008786,P0050,C01476,E054,2023-09-30,2,106444,0.04
O008787,P0048,C00003,E028,2024-01-16,3,8462,0.1
O008788,P0073,C00796,E059,2023-10-06,1,91214,0.18
O008789,P0043,C01108,E034,2022-09-17,3,90745,0.09
O008790,P0028,C00813,E017,2023-08-18,3,12462,0.03
O008791,P0096,C00056,E052,2022-02-04,2,7349,0.13
O008792,P0049,C01007,E026,2024-02-04,1,41990,0.01
O008793,P0102,C00844,E010,2022-09-08,2,15660,0.21
O008794,P0016,C01427,E054,2023-04-23,3,19332,0.15
O008795,P0061,C01209,E051,2022-07-03,5,56443,0.01
O008796,P0067,C00882,E023,2022-08-28,1,38469,0.17
O008797,P0028,C00554,E058,2022-07-02,2,7299,0.12
O008798,P0006,C00588,E014,2022-03-22,1,62694,0.11
O008799,P0022,C00294,E036,2023-04-23,3,83989,0.23
O008800,P0077,C00681,E059,2023-06-03,5,28228,0.18
O008801,P0063,C00601,E011,2023-07-08,4,7322,0.02
O008802,P0100,C00803,E057,2023-12-09,4,90514,0.22
O008803,P0058,C00438,E058,2023-05-30,5,10517,0.03
O008804,P0009,C00424,E003,2023-10-31,3,25560,0.17
O008805,P0075,C00309,E014,2023-06-27,2,50724,0.23
O008806,P0022,C00303,E014,2023-04-22,4,46964,0.01
O008807,P0037,C01074,E052,2022-01-31,4,88588,0.06
O008808,P0024,C00541,E018,2023-07-18,5,55313,0.14
O008809,P0053,C00071,E018,2024-05-14,1,96442,0.04
O008810,P0014,C00812,E047,2024-02-01,3,45582,0.16
O008811,P0017,C00957,E038,2022-09-11,2,89335,0.15
O008812,P0061,C00115,E009,2022-05-04,3,90862,0.1
O008813,P0095,C00790,E040,2024-04-29,1,43877,0.12
O008814,P0049,C00150,E004,2022-06-02,5,115368,0.11
O008815,P0098,C01329,E042,2023-01-11,3,41502,0.02
O008816,P0096,C00092,E049,2024-03-26,3,29005,0.12
O008817,P0111,C00068,E011,2023-09-25,4,63083,0.23
O008818,P0005,C00677,E001,2022-07-30,3,57205,0.19
O008819,P0107,C00345,E016,2024-08-30,4,110154,0.05
O008820,P0097,C00562,E026,2023-11-15,3,104137,0.08
O008821,P0104,C00814,E001,2022-10-29,5,102618,0.22
O008822,P0046,C00177,E006,2023-08-23,5,7111,0.23
O008823,P0041,C00805,E047,2022-08-29,2,115914,0.05
O008824,P0052,C00994,E039,2022-03-14,1,13084,0.2
O008825,P0066,C00690,E008,2022-07-04,3,82007,0.18
O008826,P0088,C00931,E012,2024-03-26,5,13115,0.1
O008827,P0038,C00286,E049,2022-05-30,2,118387,0.21
O008828,P0019,C00714,E016,2023-07-14,3,12265,0.14
O008829,P0043,C00980,E060,2023-02-04,1,67219,0.1
O008830,P0087,C00993,E011,2022-06-13,3,116092,0.23
O008831,P0047,C01067,E058,2024-04-17,5,116064,0.22
O008832,P0056,C00887,E001,2023-05-27,5,76351,0.05
O008833,P0085,C00579,E004,2023-06-11,2,99086,0.2
O008834,P0025,C00967,E033,2022-08-12,4,114448,0.16
O008835,P0046,C01300,E037,2022-07-06,4,57348,0.13
O008836,P0049,C01320,E034,2022-01-25,5,5900,0.12
O008837,P0048,C00855,E022,2022-09-02,1,6308,0.01
O008838,P0104,C00294,E032,2023-01-09,1,83728,0.05
O008839,P0053,C01350,E053,2022-01-17,3,64648,0.22
O008840,P0080,C00319,E036,2022-02-06,2,32113,0.11
O008841,P0012,C00543,E010,2023-11-30,1,31301,0.2
O008842,P0037,C00921,E053,2022-06-30,4,111505,0.14
O008843,P0075,C00360,E041,2022-05-28,4,97868,0.18
O008844,P0080,C00571,E056,2023-08-08,3,37082,0.04
O008845,P0106,C00854,E048,2024-06-16,2,83051,0.06
O008846,P0094,C00505,E026,2024-01-19,5,117314,0.24
O008847,P0028,C00290,E049,2022-11-13,1,92003,0.12
O008848,P0103,C01055,E006,2024-03-11,5,111660,0.09
O008849,P0065,C00215,E041,2024-07-20,4,12870,0.17
O008850,P0004,C01208,E052,2023-06-03,1,81616,0.13
O008851,P0093,C00128,E017,2022-01-20,5,30244,0.06
O008852,P0093,C00363,E029,2022-05-31,3,104935,0.08
O008853,P0107,C00261,E012,2023-05-11,3,81943,0.06
O008854,P0050,C01001,E015,2024-03-27,2,93374,0.18
O008855,P0091,C00992,E012,2022-07-09,2,16357,0.2
O008856,P0045,C00488,E010,2022-11-24,1,104861,0.02
O008857,P0080,C01185,E013,2024-03-06,2,77278,0.23
O008858,P0057,C00520,E024,2022-04-09,1,95356,0.17
O008859,P0044,C01439,E050,2024-03-11,1,58323,0.0
O008860,P0052,C00356,E050,2024-09-09,3,112214,0.15
O008861,P0042,C00218,E015,2022-07-24,5,58736,0.11
O008862,P0093,C00010,E048,2024-08-31,3,111519,0.12
O008863,P0109,C00306,E042,2023-08-12,4,54788,0.19
O008864,P0117,C00981,E005,2024-09-26,1,70113,0.02
O008865,P0117,C00276,E043,2022-01-04,4,23321,0.05
O008866,P0074,C00244,E038,2023-12-28,1,73429,0.07
O008867,P0052,C00676,E060,2023-01-09,1,104617,0.1
O008868,P0028,C00887,E038,2023-12-13,5,47593,0.25
O008869,P0101,C00130,E025,2023-04-15,4,88040,0.22
O008870,P0046,C01270,E040,2024-08-19,5,12860,0.24
O008871,P0077,C00777,E053,2023-02-27,5,61041,0.1
O008872,P0095,C00377,E009,2022-07-22,4,39010,0.25
O008873,P0074,C01453,E037,2024-03-23,3,92952,0.03
O008874,P0038,C00481,E029,2023-11-14,1,99724,0.07
O008875,P0114,C01393,E017,2024-09-24,2,41896,0.15
O008876,P0110,C00857,E010,2023-03-17,2,18681,0.12
O008877,P0061,C00557,E046,2024-07-11,3,22387,0.05
O008878,P0013,C00381,E044,2022-11-05,2,87634,0.03
O008879,P0092,C01210,E054,2023-05-07,2,70267,0.02
O008880,P0094,C01398,E037,2022-01-29,2,36734,0.11
O008881,P0014,C00930,E021,2022-04-14,1,89721,0.04
O008882,P0119,C00749,E035,2022-08-31,5,45851,0.0
O008883,P0095,C00422,E016,2022-06-22,4,16254,0.01
O008884,P0041,C00425,E048,2024-09-05,3,14478,0.24
O008885,P0041,C01332,E028,2024-01-20,2,91090,0.18
O008886,P0029,C00135,E045,2023-03-27,1,82356,0.17
O008887,P0081,C00133,E058,2023-01-25,2,108697,0.05
O008888,P0045,C00535,E029,2023-10-06,1,94956,0.09
O008889,P0034,C00433,E016,2024-08-17,5,24807,0.08
O008890,P0014,C00993,E052,2023-02-25,5,77900,0.24
O008891,P0089,C01381,E010,2022-02-03,4,73700,0.03
O008892,P0083,C01213,E058,2024-01-14,3,47694,0.19
O008893,P0089,C00086,E012,2024-08-09,5,42798,0.09
O008894,P0016,C01381,E036,2023-03-04,5,93005,0.25
O008895,P0097,C01156,E043,2023-10-22,5,14177,0.11
O008896,P0023,C00757,E019,2023-09-04,5,28621,0.03
O008897,P0039,C00660,E016,2024-01-18,4,47395,0.02
O008898,P0028,C01060,E028,2022-04-24,2,57299,0.12
O008899,P0038,C00791,E006,2023-03-18,1,59275,0.21
O008900,P0041,C00559,E016,2022-08-20,4,92384,0.0
O008901,P0097,C01369,E051,2023-12-12,2,53142,0.12
O008902,P0017,C01021,E045,2022-09-23,4,3532,0.1
O008903,P0097,C00768,E016,2024-04-03,1,25816,0.03
O008904,P0102,C01083,E053,2024-02-24,5,42659,0.21
O008905,P0085,C01408,E025,2023-09-29,4,21406,0.25
O008906,P0055,C00915,E010,2024-05-24,1,38763,0.02
O008907,P0056,C00348,E040,2022-07-20,1,83722,0.19
O008908,P0014,C01321,E025,2024-06-29,4,75345,0.23
O008909,P0081,C00927,E021,2024-02-01,5,53479,0.17
O008910,P0063,C00530,E001,2024-06-28,1,82630,0.21
O008911,P0082,C00745,E023,2022-09-10,1,62382,0.24
O008912,P0042,C00003,E017,2023-02-05,1,59945,0.03
O008913,P0091,C00480,E035,2024-05-15,3,9404,0.06
O008914,P0112,C00955,E009,2024-05-15,4,65490,0.08
O008915,P0045,C00902,E027,2024-04-18,5,85871,0.01
O008916,P0038,C00183,E017,2022-05-13,3,89517,0.19
O008917,P0079,C00723,E026,2022-07-21,4,91765,0.18
O008918,P0028,C01044,E022,2023-10-24,3,24032,0.13
O008919,P0067,C00382,E013,2022-04-29,2,22473,0.15
O008920,P0055,C00996,E033,2022-08-10,3,29564,0.23
O008921,P0069,C01433,E044,2023-11-19,3,83949,0.14
O008922,P0112,C01243,E030,2024-06-22,4,56646,0.06
O008923,P0047,C01049,E060,2023-02-06,5,22402,0.04
O008924,P0092,C01326,E045,2022-10-04,2,66928,0.17
O008925,P0026,C00863,E026,2022-06-30,5,68185,0.02
O008926,P0060,C00238,E052,2023-03-24,3,115881,0.05
O008927,P0082,C00702,E039,2024-02-15,3,48494,0.24
O008928,P0078,C00552,E060,2023-01-14,1,58704,0.17
O008929,P0067,C01261,E022,2023-05-30,2,82549,0.07
O008930,P0053,C00483,E051,2024-04-01,1,82526,0.14
O008931,P0060,C01442,E010,2023-06-18,3,45633,0.17
O008932,P0036,C00249,E029,2023-08-18,2,94856,0.21
O008933,P0079,C00613,E059,2022-08-13,1,43924,0.22
O008934,P0091,C00244,E017,2022-06-12,1,49690,0.06
O008935,P0093,C00068,E038,2023-02-16,4,113445,0.1
O008936,P0040,C00293,E036,2024-09-03,3,67831,0.07
O008937,P0040,C00047,E050,2023-01-14,2,100595,0.17
O008938,P0063,C01304,E045,2023-04-22,1,29353,0.09
O008939,P0118,C00946,E028,2023-01-25,2,9552,0.24
O008940,P0102,C01350,E057,2023-03-29,5,109421,0.15
O008941,P0042,C00158,E043,2023-10-23,1,79385,0.01
O008942,P0091,C01343,E023,2024-02-24,1,84455,0.21
O008943,P0003,C00999,E011,2024-04-26,2,39764,0.24
O008944,P0053,C00211,E024,2024-01-14,1,38644,0.03
O008945,P0095,C00129,E032,2022-02-21,5,23046,0.14
O008946,P0018,C00108,E038,2022-05-27,3,14539,0.19
O008947,P0027,C01267,E002,2022-01-05,2,79695,0.17
O008948,P0006,C00132,E051,2024-01-24,1,42826,0.11
O008949,P0116,C01382,E054,2024-05-16,4,26132,0.15
O008950,P0008,C01451,E023,2023-01-15,3,19586,0.06
O008951,P0065,C00385,E045,2023-09-25,1,36089,0.15
O008952,P0118,C01013,E023,2023-05-07,3,44065,0.09
O008953,P0070,C00580,E019,2022-05-20,4,33394,0.05
O008954,P0106,C00504,E050,2024-07-09,5,74307,0.22
O008955,P0114,C01496,E056,2023-03-01,3,11678,0.14
O008956,P0006,C00425,E046,2022-10-25,5,29192,0.2
O008957,P0072,C00283,E019,2022-04-02,2,8392,0.03
O008958,P0102,C00101,E026,2023-11-09,3,89701,0.21
O008959,P0034,C01192,E003,2022-07-26,3,86731,0.19
O008960,P0032,C00596,E060,2024-08-13,1,66612,0.17
O008961,P0095,C01281,E013,2022-07-28,3,97148,0.17
O008962,P0030,C01452,E041,2022-02-13,4,17553,0.14
O008963,P0105,C00312,E054,2024-09-26,1,84992,0.21
O008964,P0021,C00189,E052,2023-01-28,1,118942,0.11
O008965,P0025,C01166,E011,2024-09-11,2,11785,0.13
O008966,P0049,C00945,E041,2023-11-13,5,17875,0.17
O008967,P0085,C00056,E035,2024-04-01,1,23218,0.23
O008968,P0031,C01110,E036,2022-09-04,4,78653,0.17
O008969,P0117,C00013,E050,2023-11-23,2,107562,0.21
O008970,P0102,C00729,E029,2023-09-15,3,34427,0.2
O008971,P0055,C00635,E018,2023-11-07,1,12110,0.15
O008972,P0088,C00388,E023,2022-10-26,4,93959,0.05
O008973,P0051,C00510,E038,2023-08-03,4,24304,0.08
O008974,P0003,C01359,E011,2022-08-26,5,95063,0.07
O008975,P0080,C00295,E004,2022-08-19,1,65244,0.16
O008976,P0080,C00155,E017,2022-11-25,1,82587,0.01
O008977,P0083,C00049,E042,2022-07-15,5,91458,0.09
O008978,P0062,C00284,E034,2024-07-05,4,83702,0.06
O008979,P0044,C00483,E037,2024-08-31,1,6218,0.1
O008980,P0092,C00985,E015,2022-08-14,2,71118,0.05
O008981,P0050,C00656,E053,2022-08-10,3,73810,0.17
O008982,P0110,C00365,E045,2022-11-04,5,54013,0.1
O008983,P0079,C01178,E046,2022-06-25,2,76051,0.09
O008984,P0045,C01484,E022,2024-01-27,2,6567,0.02
O008985,P0088,C00230,E041,2023-12-18,3,91939,0.08
O008986,P0100,C00632,E036,2024-05-19,3,67394,0.15
O008987,P0001,C00915,E018,2022-02-28,3,16742,0.2
O008988,P0106,C01416,E036,2024-05-26,4,4824,0.24
O008989,P0087,C00276,E011,2022-04-16,4,62803,0.08
O008990,P0079,C00112,E009,2022-12-19,3,101069,0.22
O008991,P0077,C01085,E016,2023-08-11,1,6414,0.24
O008992,P0027,C00361,E001,2023-12-09,3,16870,0.18
O008993,P0030,C01311,E032,2022-05-15,5,102868,0.02
O008994,P0020,C01224,E030,2022-06-26,5,47769,0.2
O008995,P0058,C00670,E023,2024-06-24,1,23415,0.11
O008996,P0060,C00115,E042,2022-02-27,4,102959,0.15
O008997,P0099,C01342,E048,2022-08-05,2,95005,0.01
O008998,P0024,C00325,E023,2022-04-16,4,53741,0.11
O008999,P0107,C01091,E040,2023-09-18,2,18476,0.23
O009000,P0063,C00586,E027,2022-06-14,1,114841,0.05
O009001,P0039,C00747,E037,2024-06-30,3,76625,0.04
O009002,P0080,C00753,E026,2024-08-17,3,55135,0.04
O009003,P0075,C00351,E039,2024-08-15,3,113753,0.15
O009004,P0075,C01161,E020,2024-06-14,3,12841,0.19
O009005,P0064,C00747,E059,2022-08-02,4,59045,0.21
O009006,P0097,C00926,E049,2023-07-23,2,48724,0.24
O009007,P0120,C00599,E050,2023-06-05,3,74224,0.11
O009008,P0040,C01020,E028,2023-03-04,5,49937,0.22
O009009,P0042,C01387,E032,2023-05-13,1,45147,0.03
O009010,P0053,C00749,E054,2022-02-23,4,63812,0.15
O009011,P0100,C01191,E027,2024-08-03,3,116286,0.08
O009012,P0013,C00767,E038,2023-10-19,1,44027,0.15
O009013,P0112,C00679,E027,2023-05-31,4,3364,0.08
O009014,P0022,C00870,E017,2023-01-22,5,68472,0.15
O009015,P0006,C01494,E035,2022-02-18,3,93261,0.1
O009016,P0108,C00014,E045,2024-09-01,4,31884,0.13
O009017,P0101,C00376,E033,2023-01-16,1,96850,0.07
O009018,P0054,C00292,E049,2023-04-21,3,3007,0.21
O009019,P0081,C01310,E011,2022-01-29,5,23696,0.05
O009020,P0023,C00226,E012,2024-02-24,2,76541,0.0
O009021,P0075,C01377,E047,2022-10-16,3,94742,0.21
O009022,P0113,C00276,E058,2023-05-20,4,34913,0.08
O009023,P0093,C00197,E057,2024-06-11,3,70042,0.12
O009024,P0076,C00966,E041,2022-04-04,3,90866,0.02
O009025,P0087,C01224,E022,2022-10-10,3,101801,0.2
O009026,P0077,C00493,E047,2023-07-14,3,32308,0.22
O009027,P0111,C00465,E022,2023-05-28,3,77774,0.15
O009028,P0108,C01235,E044,2023-09-21,1,59787,0.15
O009029,P0029,C00714,E060,2024-02-20,5,96363,0.08
O009030,P0018,C01127,E046,2023-04-30,3,13376,0.03
O009031,P0001,C01171,E045,2022-02-15,1,74854,0.02
O009032,P0086,C00619,E049,2023-08-12,4,35693,0.19
O009033,P0016,C00163,E019,2024-07-04,5,58479,0.06
O009034,P0055,C00053,E037,2023-07-10,5,97108,0.02
O009035,P0112,C00111,E021,2023-11-17,1,39940,0.17
O009036,P0097,C00660,E039,2024-02-09,4,86245,0.21
O009037,P0080,C01341,E029,2024-07-10,3,11073,0.01
O009038,P0091,C00742,E040,2023-05-18,3,104782,0.13
O009039,P0034,C01378,E019,2023-01-02,5,99390,0.07
O009040,P0012,C00034,E046,2022-11-03,2,5188,0.17
O009041,P0116,C00603,E053,2022-04-02,5,27506,0.14
O009042,P0119,C00834,E021,2022-10-05,5,7723,0.21
O009043,P0071,C00908,E012,2022-11-29,3,7565,0.18
O009044,P0040,C00245,E022,2024-06-27,1,82458,0.01
O009045,P0027,C00938,E024,2024-05-04,4,102500,0.12
O009046,P0001,C00907,E054,2024-03-13,5,52685,0.16
O009047,P0004,C01397,E026,2022-04-05,4,79934,0.07
O009048,P0028,C00748,E053,2022-04-13,2,110104,0.14
O009049,P0101,C01140,E014,2023-01-24,5,44047,0.24
O009050,P0101,C00738,E038,2024-04-29,3,73529,0.24
O009051,P0063,C00949,E048,2022-03-05,4,79418,0.15
O009052,P0017,C00280,E027,2023-09-06,1,110560,0.09
O009053,P0073,C01378,E043,2024-07-01,3,81385,0.01
O009054,P0114,C00043,E055,2023-06-21,2,68186,0.11
O009055,P0003,C00023,E011,2023-12-30,2,49414,0.2
O009056,P0085,C00282,E002,2024-08-03,5,102982,0.22
O009057,P0047,C01201,E046,2024-03-07,4,79485,0.03
O009058,P0100,C00962,E014,2023-12-22,3,81761,0.07
O009059,P0025,C01152,E023,2024-08-07,4,29271,0.05
O009060,P0046,C01162,E056,2023-06-09,3,80628,0.17
O009061,P0032,C01500,E035,2024-01-24,4,119732,0.18
O009062,P0064,C00006,E008,2023-07-29,5,14608,0.16
O009063,P0085,C01411,E055,2023-12-23,1,18726,0.18
O009064,P0030,C00970,E040,2022-11-30,2,30323,0.05
O009065,P0035,C00482,E011,2022-10-10,1,85509,0.23
O009066,P0002,C01371,E030,2024-06-18,1,21946,0.12
O009067,P0063,C01233,E027,2022-09-03,2,100737,0.13
O009068,P0098,C01263,E042,2022-02-11,5,97981,0.02
O009069,P0087,C00353,E012,2024-01-25,1,111860,0.13
O009070,P0019,C00371,E057,2022-02-25,3,39952,0.13
O009071,P0085,C01467,E016,2024-06-01,3,17708,0.15
O009072,P0066,C01151,E007,2023-03-02,3,79825,0.09
O009073,P0015,C00071,E052,2022-10-25,2,90636,0.22
O009074,P0080,C01211,E002,2022-01-16,2,70005,0.07
O009075,P0018,C00564,E049,2022-04-10,4,8729,0.18
O009076,P0070,C01339,E054,2024-08-27,2,114653,0.16
O009077,P0013,C00489,E032,2023-05-20,3,30474,0.06
O009078,P0029,C00122,E054,2022-12-16,4,78231,0.04
O009079,P0091,C01309,E006,2023-05-25,2,32224,0.06
O009080,P0045,C01067,E008,2022-08-27,4,68645,0.04
O009081,P0021,C00097,E006,2023-10-06,3,115285,0.04
O009082,P0119,C01411,E032,2023-09-24,4,75487,0.09
O009083,P0037,C00828,E012,2022-03-25,1,53511,0.24
O009084,P0002,C01299,E004,2023-03-04,2,8709,0.13
O009085,P0014,C00272,E018,2022-01-11,4,113070,0.19
O009086,P0049,C00887,E019,2024-01-07,3,90532,0.2
O009087,P0050,C00313,E054,2023-08-12,2,18239,0.19
O009088,P0032,C01483,E022,2022-02-14,1,16745,0.06
O009089,P0033,C01241,E025,2023-07-09,5,45758,0.01
O009090,P0017,C01154,E006,2024-05-12,5,40395,0.13
O009091,P0075,C01216,E017,2022-12-31,3,90634,0.23
O009092,P0075,C00570,E048,2023-09-01,4,21454,0.09
O009093,P0060,C00301,E043,2024-07-09,1,40859,0.12
O009094,P0101,C00628,E009,2023-11-27,1,61689,0.21
O009095,P0053,C00473,E037,2022-09-21,5,3248,0.24
O009096,P0105,C00787,E021,2022-04-14,3,42460,0.06
O009097,P0054,C01421,E052,2023-01-07,4,43561,0.13
O009098,P0103,C00599,E048,2022-11-22,2,44559,0.03
O009099,P0114,C01048,E049,2023-06-08,5,90338,0.2
O009100,P0039,C00777,E021,2024-06-04,1,118969,0.14
O009101,P0030,C00051,E017,2022-09-01,1,65345,0.23
O009102,P0038,C00318,E005,2022-09-01,5,15834,0.06
O009103,P0056,C01440,E039,2023-09-25,4,47595,0.07
O009104,P0029,C01261,E014,2023-05-15,4,66401,0.22
O009105,P0017,C00904,E048,2022-05-05,3,35946,0.21
O009106,P0021,C00528,E008,2022-06-18,3,102949,0.25
O009107,P0001,C01468,E014,2024-05-22,5,91788,0.05
O009108,P0097,C00201,E012,2022-10-22,4,21015,0.05
O009109,P0111,C00933,E059,2022-05-30,1,61267,0.07
O009110,P0009,C01228,E031,2022-12-20,2,110885,0.12
O009111,P0087,C00107,E055,2023-03-16,2,24128,0.06
O009112,P0118,C01238,E036,2023-11-11,5,67167,0.23
O009113,P0027,C00464,E024,2022-06-13,1,3084,0.13
O009114,P0118,C01085,E013,2024-09-17,4,50933,0.09
O009115,P0119,C01119,E058,2024-03-15,2,57402,0.24
O009116,P0021,C00180,E034,2023-09-11,3,107870,0.25
O009117,P0099,C00757,E057,2022-04-13,1,75977,0.13
O009118,P0098,C01040,E037,2023-12-24,5,70619,0.24
O009119,P0086,C00192,E034,2022-05-06,1,107727,0.24
O009120,P0080,C00554,E012,2023-07-29,1,68131,0.2
O009121,P0091,C01148,E016,2022-10-20,2,105239,0.16
O009122,P0053,C00523,E013,2022-07-25,5,100675,0.16
O009123,P0041,C00696,E013,2024-04-10,3,28620,0.05
O009124,P0073,C01387,E030,2023-12-31,1,103748,0.15
O009125,P0017,C01281,E001,2022-10-04,1,111612,0.23
O009126,P0073,C01383,E014,2022-07-09,3,22440,0.07
O009127,P0026,C01284,E050,2024-05-06,1,116496,0.01
O009128,P0083,C00166,E044,2024-01-29,4,32487,0.03
O009129,P0025,C00454,E009,2022-10-28,2,3498,0.16
O009130,P0084,C01362,E032,2024-02-23,2,43079,0.06
O009131,P0065,C00490,E054,2023-08-10,1,66693,0.03
O009132,P0018,C00172,E059,2024-07-15,2,50946,0.12
O009133,P0104,C01106,E038,2023-03-19,5,13238,0.01
O009134,P0039,C00229,E037,2023-05-31,2,64703,0.19
O009135,P0036,C00596,E042,2023-10-01,3,26131,0.25
O009136,P0057,C00787,E037,2023-08-20,1,49617,0.04
O009137,P0116,C01107,E014,2022-03-29,1,104479,0.14
O009138,P0064,C01038,E037,2023-01-01,1,58866,0.1
O009139,P0110,C00116,E060,2022-04-20,5,9332,0.01
O009140,P0036,C00608,E002,2024-02-09,2,64180,0.11
O009141,P0008,C00240,E043,2024-06-05,2,32133,0.02
O009142,P0018,C00696,E054,2023-04-28,3,15072,0.01
O009143,P0005,C00040,E014,2023-01-31,4,101356,0.13
O009144,P0061,C00640,E016,2023-08-23,4,87266,0.06
O009145,P0035,C00924,E041,2024-04-16,1,100660,0.17
O009146,P0035,C00750,E033,2022-03-18,4,32736,0.22
O009147,P0119,C00362,E007,2022-06-28,5,108504,0.02
O009148,P0021,C00394,E027,2022-07-18,4,20576,0.08
O009149,P0015,C00192,E009,2023-09-03,5,7100,0.19
O009150,P0027,C01475,E006,2022-02-23,2,52892,0.04
O009151,P0057,C00051,E024,2022-02-07,4,105541,0.11
O009152,P0038,C01141,E047,2024-08-13,2,91668,0.09
O009153,P0111,C00313,E037,2022-06-13,3,39877,0.21
O009154,P0103,C00806,E022,2024-09-03,3,67790,0.09
O009155,P0104,C00158,E028,2023-09-09,1,41914,0.09
O009156,P0116,C01219,E054,2022-02-24,2,53446,0.08
O009157,P0046,C00578,E011,2024-05-03,2,60798,0.04
O009158,P0033,C00895,E028,2023-04-08,4,100695,0.21
O009159,P0022,C00839,E059,2023-12-16,4,54097,0.02
O009160,P0039,C01319,E029,2023-08-26,1,39371,0.2
O009161,P0097,C00687,E011,2024-02-14,2,41567,0.18
O009162,P0022,C01418,E003,2023-01-04,5,105463,0.11
O009163,P0019,C00751,E019,2023-09-11,4,72782,0.01
O009164,P0035,C00470,E031,2022-03-27,5,113357,0.24
O009165,P0084,C00816,E003,2023-12-13,2,41017,0.21
O009166,P0103,C01048,E040,2023-05-13,2,12056,0.03
O009167,P0006,C00252,E023,2023-01-25,3,33743,0.22
O009168,P0073,C01235,E024,2022-07-09,1,15565,0.19
O009169,P0082,C01498,E044,2022-11-22,3,109400,0.05
O009170,P0001,C00192,E023,2022-01-24,3,31006,0.21
O009171,P0060,C01252,E051,2022-03-04,5,57511,0.21
O009172,P0004,C01088,E052,2023-06-09,2,47355,0.13
O009173,P0096,C00757,E058,2022-12-27,5,87527,0.24
O009174,P0029,C00875,E017,2022-11-25,3,86053,0.14
O009175,P0048,C01256,E029,2023-08-12,5,104180,0.19
O009176,P0062,C00533,E009,2022-12-24,3,24236,0.16
O009177,P0083,C00119,E047,2024-02-27,3,30917,0.1
O009178,P0022,C00978,E021,2023-02-18,5,36530,0.15
O009179,P0064,C01377,E034,2022-12-02,1,108748,0.17
O009180,P0118,C00928,E034,2024-06-01,4,108127,0.12
O009181,P0024,C00651,E015,2022-02-28,5,17023,0.08
O009182,P0001,C01113,E055,2023-02-18,4,71477,0.17
O009183,P0119,C01220,E017,2023-01-18,1,17092,0.21
O009184,P0115,C01234,E058,2022-08-16,2,108311,0.07
O009185,P0062,C00146,E042,2024-01-02,5,83859,0.15
O009186,P0060,C00689,E011,2022-08-10,4,16828,0.01
O009187,P0002,C01483,E010,2024-01-16,5,106807,0.09
O009188,P0079,C01313,E025,2022-07-15,3,12665,0.2
O009189,P0072,C00996,E023,2023-04-09,1,51003,0.05
O009190,P0024,C00086,E037,2024-01-06,2,52318,0.02
O009191,P0088,C01293,E002,2022-03-08,3,43863,0.2
O009192,P0036,C00222,E040,2024-09-07,4,23671,0.18
O009193,P0107,C01345,E019,2022-03-14,1,30699,0.11
O009194,P0042,C01087,E001,2023-02-01,5,105321,0.18
O009195,P0020,C01453,E047,2024-03-01,5,119976,0.15
O009196,P0006,C00146,E006,2023-04-13,1,112114,0.05
O009197,P0005,C00509,E046,2023-05-12,1,84147,0.11
O009198,P0068,C00542,E027,2024-05-03,4,80471,0.01
